Date Time,Open,High,Low,Close,Volume,Adj Close
2024-05-01 09:30:00,169.8000030517578,170.27000427246094,169.11000061035156,169.11090087890625,2334916,169.11090087890625
2024-05-01 09:35:00,169.11000061035156,169.83999633789062,169.11000061035156,169.6750030517578,618720,169.6750030517578
2024-05-01 09:40:00,169.6699981689453,170.36000061035156,169.56500244140625,170.25,656942,170.25
2024-05-01 09:45:00,170.27999877929688,170.560302734375,170.17999267578125,170.54989624023438,605474,170.54989624023438
2024-05-01 09:50:00,170.5399932861328,170.63870239257812,170.27499389648438,170.5449981689453,497845,170.5449981689453
2024-05-01 09:55:00,170.54010009765625,170.55999755859375,170.25,170.32000732421875,398808,170.32000732421875
2024-05-01 10:00:00,170.32000732421875,170.92999267578125,170.1699981689453,170.44000244140625,780166,170.44000244140625
2024-05-01 10:05:00,170.4499053955078,170.6999053955078,170.3699951171875,170.55760192871094,365332,170.55760192871094
2024-05-01 10:10:00,170.55999755859375,170.91000366210938,170.5050048828125,170.76499938964844,414779,170.76499938964844
2024-05-01 10:15:00,170.94119262695312,171.0561981201172,170.52000427246094,170.66000366210938,713360,170.66000366210938
2024-05-01 10:20:00,170.63999938964844,171.02499389648438,170.5800018310547,170.88999938964844,444278,170.88999938964844
2024-05-01 10:25:00,170.88099670410156,171.07000732421875,170.77000427246094,170.81500244140625,463477,170.81500244140625
2024-05-01 10:30:00,170.78500366210938,170.89999389648438,170.69000244140625,170.74000549316406,446653,170.74000549316406
2024-05-01 10:35:00,170.7100067138672,170.91900634765625,170.64999389648438,170.81500244140625,383867,170.81500244140625
2024-05-01 10:40:00,170.8000030517578,170.97999572753906,170.66000366210938,170.9501953125,328512,170.9501953125
2024-05-01 10:45:00,170.9499969482422,171.23989868164062,170.94000244140625,171.10079956054688,403996,171.10079956054688
2024-05-01 10:50:00,171.10000610351562,171.35000610351562,171.05999755859375,171.1501007080078,397246,171.1501007080078
2024-05-01 10:55:00,171.15499877929688,171.1699981689453,171.05999755859375,171.10499572753906,353260,171.10499572753906
2024-05-01 11:00:00,171.10000610351562,171.22000122070312,170.97000122070312,171.22000122070312,361972,171.22000122070312
2024-05-01 11:05:00,171.220703125,171.36000061035156,170.85000610351562,170.86500549316406,320718,170.86500549316406
2024-05-01 11:10:00,170.8699951171875,171.0,170.80999755859375,170.9949951171875,266887,170.9949951171875
2024-05-01 11:15:00,170.99000549316406,171.0850067138672,170.6999969482422,170.75999450683594,344571,170.75999450683594
2024-05-01 11:20:00,170.74000549316406,170.92999267578125,170.64500427246094,170.91000366210938,326021,170.91000366210938
2024-05-01 11:25:00,170.92999267578125,171.1699981689453,170.85989379882812,171.1699981689453,338664,171.1699981689453
2024-05-01 11:30:00,171.1699981689453,171.2899932861328,171.10000610351562,171.25,458354,171.25
2024-05-01 11:35:00,171.25999450683594,171.32000732421875,171.1999969482422,171.24249267578125,302362,171.24249267578125
2024-05-01 11:40:00,171.25,171.49000549316406,171.17999267578125,171.48660278320312,364338,171.48660278320312
2024-05-01 11:45:00,171.35000610351562,171.4499969482422,171.3350067138672,171.35000610351562,386574,171.35000610351562
2024-05-01 11:50:00,171.35800170898438,171.52000427246094,171.2899932861328,171.5,342838,171.5
2024-05-01 11:55:00,171.5,171.60000610351562,171.41000366210938,171.50999450683594,472577,171.50999450683594
2024-05-01 12:00:00,171.52000427246094,171.52000427246094,171.39500427246094,171.47500610351562,364696,171.47500610351562
2024-05-01 12:05:00,171.4720001220703,171.50999450683594,171.44000244140625,171.4499969482422,261164,171.4499969482422
2024-05-01 12:10:00,171.4600067138672,171.72000122070312,171.4600067138672,171.5749969482422,326830,171.5749969482422
2024-05-01 12:15:00,171.57879638671875,171.6649932861328,171.3699951171875,171.41000366210938,291152,171.41000366210938
2024-05-01 12:20:00,171.41000366210938,171.41000366210938,171.30499267578125,171.36000061035156,310014,171.36000061035156
2024-05-01 12:25:00,171.36000061035156,171.40969848632812,171.2899932861328,171.38999938964844,245656,171.38999938964844
2024-05-01 12:30:00,171.3800048828125,171.42999267578125,171.27999877929688,171.32000732421875,365851,171.32000732421875
2024-05-01 12:35:00,171.30999755859375,171.3800048828125,171.22000122070312,171.36000061035156,241561,171.36000061035156
2024-05-01 12:40:00,171.3571014404297,171.4499969482422,171.30499267578125,171.3719024658203,340963,171.3719024658203
2024-05-01 12:45:00,171.375,171.44940185546875,171.25,171.3249969482422,215176,171.3249969482422
2024-05-01 12:50:00,171.32879638671875,171.35940551757812,171.24000549316406,171.25,179259,171.25
2024-05-01 12:55:00,171.26010131835938,171.32989501953125,171.05999755859375,171.05999755859375,205711,171.05999755859375
2024-05-01 13:00:00,171.05499267578125,171.08999633789062,170.9149932861328,170.99110412597656,219105,170.99110412597656
2024-05-01 13:05:00,170.9949951171875,171.01499938964844,170.8625946044922,170.97999572753906,174639,170.97999572753906
2024-05-01 13:10:00,170.97500610351562,170.9949951171875,170.82130432128906,170.82130432128906,151015,170.82130432128906
2024-05-01 13:15:00,170.82000732421875,170.89999389648438,170.7550048828125,170.8000030517578,264172,170.8000030517578
2024-05-01 13:20:00,170.7899932861328,171.11459350585938,170.7899932861328,171.11459350585938,253062,171.11459350585938
2024-05-01 13:25:00,171.1199951171875,171.2100067138672,171.0800018310547,171.1199951171875,253091,171.1199951171875
2024-05-01 13:30:00,171.125,171.16000366210938,170.97999572753906,170.9949951171875,213453,170.9949951171875
2024-05-01 13:35:00,170.9969940185547,171.02000427246094,170.72999572753906,170.7301025390625,274572,170.7301025390625
2024-05-01 13:40:00,170.75,170.7949981689453,170.6199951171875,170.6300048828125,284147,170.6300048828125
2024-05-01 13:45:00,170.625,170.92999267578125,170.61000061035156,170.90989685058594,278981,170.90989685058594
2024-05-01 13:50:00,170.86129760742188,171.1199951171875,170.85000610351562,171.11279296875,325299,171.11279296875
2024-05-01 13:55:00,171.118896484375,171.24899291992188,171.05999755859375,171.22999572753906,395187,171.22999572753906
2024-05-01 14:00:00,171.24000549316406,171.50999450683594,171.0,171.2100067138672,569711,171.2100067138672
2024-05-01 14:05:00,171.2100067138672,171.4499969482422,171.02000427246094,171.22000122070312,474698,171.22000122070312
2024-05-01 14:10:00,171.1999969482422,171.2899932861328,170.86000061035156,170.8800048828125,341865,170.8800048828125
2024-05-01 14:15:00,170.88499450683594,171.10000610351562,170.8300018310547,171.00999450683594,280665,171.00999450683594
2024-05-01 14:20:00,171.02000427246094,171.13999938964844,170.86000061035156,171.13999938964844,234390,171.13999938964844
2024-05-01 14:25:00,171.13499450683594,171.49000549316406,171.1300048828125,171.42300415039062,393552,171.42300415039062
2024-05-01 14:30:00,171.4199981689453,171.69000244140625,171.05999755859375,171.47000122070312,952327,171.47000122070312
2024-05-01 14:35:00,171.44000244140625,171.69000244140625,170.89500427246094,171.64999389648438,1124128,171.64999389648438
2024-05-01 14:40:00,171.66000366210938,172.41000366210938,171.50999450683594,172.36000061035156,1163705,172.36000061035156
2024-05-01 14:45:00,172.4199981689453,172.5,172.05320739746094,172.4499969482422,680353,172.4499969482422
2024-05-01 14:50:00,172.49000549316406,172.63499450683594,172.22999572753906,172.5749969482422,732349,172.5749969482422
2024-05-01 14:55:00,172.57000732421875,172.58999633789062,172.25999450683594,172.47999572753906,446398,172.47999572753906
2024-05-01 15:00:00,172.49000549316406,172.6300048828125,172.1999969482422,172.27499389648438,555509,172.27499389648438
2024-05-01 15:05:00,172.27999877929688,172.5500030517578,172.1199951171875,172.47000122070312,663132,172.47000122070312
2024-05-01 15:10:00,172.46499633789062,172.65249633789062,172.38999938964844,172.58009338378906,566278,172.58009338378906
2024-05-01 15:15:00,172.58999633789062,172.69000244140625,172.39999389648438,172.4199981689453,541338,172.4199981689453
2024-05-01 15:20:00,172.4199981689453,172.5,171.97999572753906,172.42999267578125,662196,172.42999267578125
2024-05-01 15:25:00,172.42999267578125,172.61500549316406,172.30990600585938,172.3699951171875,473893,172.3699951171875
2024-05-01 15:30:00,172.38499450683594,172.38499450683594,171.69000244140625,171.7449951171875,757798,171.7449951171875
2024-05-01 15:35:00,171.72999572753906,171.75,170.8800048828125,171.07000732421875,776035,171.07000732421875
2024-05-01 15:40:00,171.0800018310547,171.38999938964844,170.99000549316406,171.27000427246094,1714278,171.27000427246094
2024-05-01 15:45:00,171.2550048828125,171.57870483398438,171.0388946533203,171.18389892578125,719462,171.18389892578125
2024-05-01 15:50:00,171.19500732421875,171.19500732421875,170.07000732421875,170.11050415039062,1621789,170.11050415039062
2024-05-01 15:55:00,170.10499572753906,170.57000732421875,169.25,169.2899932861328,3861982,169.2899932861328
2024-05-02 09:30:00,172.4199981689453,172.66000366210938,171.2100067138672,171.94000244140625,7691330,171.94000244140625
2024-05-02 09:35:00,171.9600067138672,172.25,171.5399932861328,171.8000030517578,1476393,171.8000030517578
2024-05-02 09:40:00,171.81129455566406,172.0,171.6199951171875,171.97000122070312,985057,171.97000122070312
2024-05-02 09:45:00,171.97000122070312,172.22000122070312,171.86300659179688,172.14999389648438,1123732,172.14999389648438
2024-05-02 09:50:00,172.1699981689453,172.17999267578125,171.58999633789062,171.8594970703125,844422,171.8594970703125
2024-05-02 09:55:00,171.8699951171875,171.8800048828125,171.3699951171875,171.44000244140625,577231,171.44000244140625
2024-05-02 10:00:00,171.4250030517578,171.43130493164062,170.88999938964844,171.16000366210938,827328,171.16000366210938
2024-05-02 10:05:00,171.13999938964844,171.33999633789062,171.08700561523438,171.30999755859375,605069,171.30999755859375
2024-05-02 10:10:00,171.4499969482422,171.63999938964844,171.39999389648438,171.49000549316406,853229,171.49000549316406
2024-05-02 10:15:00,171.5,171.64999389648438,171.2899932861328,171.35000610351562,602969,171.35000610351562
2024-05-02 10:20:00,171.35499572753906,171.77999877929688,171.19500732421875,171.72079467773438,551089,171.72079467773438
2024-05-02 10:25:00,171.6999969482422,171.7187042236328,171.4600067138672,171.58999633789062,567328,171.58999633789062
2024-05-02 10:30:00,171.5941925048828,172.0800018310547,171.54010009765625,172.0601043701172,654182,172.0601043701172
2024-05-02 10:35:00,172.06500244140625,172.0800018310547,171.8249969482422,172.02000427246094,599057,172.02000427246094
2024-05-02 10:40:00,172.02499389648438,172.03500366210938,171.50999450683594,171.60000610351562,579566,171.60000610351562
2024-05-02 10:45:00,171.58999633789062,171.9199981689453,171.4199981689453,171.9199981689453,535375,171.9199981689453
2024-05-02 10:50:00,171.9149932861328,171.9499969482422,171.6403045654297,171.7100067138672,459555,171.7100067138672
2024-05-02 10:55:00,171.7100067138672,171.83999633789062,171.5500030517578,171.56019592285156,368534,171.56019592285156
2024-05-02 11:00:00,171.5679931640625,171.64990234375,171.44000244140625,171.5500030517578,328632,171.5500030517578
2024-05-02 11:05:00,171.5500030517578,171.85000610351562,171.4600067138672,171.83999633789062,548316,171.83999633789062
2024-05-02 11:10:00,171.8459930419922,172.0399932861328,171.8000030517578,171.99000549316406,645183,171.99000549316406
2024-05-02 11:15:00,172.0,172.02000427246094,171.7808074951172,172.02000427246094,401646,172.02000427246094
2024-05-02 11:20:00,172.01499938964844,172.0399932861328,171.72000122070312,171.875,438935,171.875
2024-05-02 11:25:00,171.8800048828125,171.8800048828125,171.5749969482422,171.60000610351562,651551,171.60000610351562
2024-05-02 11:30:00,171.59719848632812,171.75,171.46249389648438,171.60989379882812,592437,171.60989379882812
2024-05-02 11:35:00,171.60499572753906,171.6649932861328,171.47999572753906,171.631103515625,385351,171.631103515625
2024-05-02 11:40:00,171.63499450683594,171.83999633789062,171.59500122070312,171.82989501953125,392459,171.82989501953125
2024-05-02 11:45:00,171.8300018310547,171.9199981689453,171.6649932861328,171.72500610351562,382830,171.72500610351562
2024-05-02 11:50:00,171.72999572753906,172.02000427246094,171.72999572753906,171.98500061035156,600603,171.98500061035156
2024-05-02 11:55:00,171.98800659179688,172.19000244140625,171.97999572753906,172.10499572753906,528874,172.10499572753906
2024-05-02 12:00:00,172.11000061035156,172.25,172.0800018310547,172.2050018310547,477762,172.2050018310547
2024-05-02 12:05:00,172.2050018310547,172.4550018310547,172.2050018310547,172.42999267578125,998749,172.42999267578125
2024-05-02 12:10:00,172.43499755859375,172.5050048828125,172.2899932861328,172.39500427246094,733404,172.39500427246094
2024-05-02 12:15:00,172.39999389648438,172.42999267578125,172.22000122070312,172.39500427246094,603823,172.39500427246094
2024-05-02 12:20:00,172.39999389648438,172.4499969482422,172.05499267578125,172.14500427246094,561373,172.14500427246094
2024-05-02 12:25:00,172.13999938964844,172.35000610351562,172.07000732421875,172.3498992919922,381800,172.3498992919922
2024-05-02 12:30:00,172.34500122070312,172.44000244140625,172.24000549316406,172.44000244140625,469693,172.44000244140625
2024-05-02 12:35:00,172.4398956298828,172.4499969482422,172.3000030517578,172.30999755859375,451131,172.30999755859375
2024-05-02 12:40:00,172.30499267578125,172.39999389648438,172.25999450683594,172.32200622558594,580787,172.32200622558594
2024-05-02 12:45:00,172.3249969482422,172.3800048828125,172.3000030517578,172.34010314941406,310405,172.34010314941406
2024-05-02 12:50:00,172.35000610351562,172.42999267578125,172.1719970703125,172.2100067138672,513441,172.2100067138672
2024-05-02 12:55:00,172.2086944580078,172.23910522460938,171.94000244140625,172.15890502929688,450678,172.15890502929688
2024-05-02 13:00:00,172.26699829101562,172.36000061035156,172.19500732421875,172.25619506835938,368298,172.25619506835938
2024-05-02 13:05:00,172.2550048828125,172.3800048828125,172.2301025390625,172.27000427246094,305978,172.27000427246094
2024-05-02 13:10:00,172.28500366210938,172.48500061035156,172.22000122070312,172.38999938964844,394411,172.38999938964844
2024-05-02 13:15:00,172.38999938964844,172.5,172.30999755859375,172.4969940185547,347759,172.4969940185547
2024-05-02 13:20:00,172.4949951171875,172.72000122070312,172.47000122070312,172.67999267578125,581527,172.67999267578125
2024-05-02 13:25:00,172.6750030517578,172.77999877929688,172.59500122070312,172.6988983154297,723101,172.6988983154297
2024-05-02 13:30:00,172.6999969482422,172.74000549316406,172.52000427246094,172.55999755859375,462863,172.55999755859375
2024-05-02 13:35:00,172.55499267578125,172.72000122070312,172.53500366210938,172.66000366210938,558419,172.66000366210938
2024-05-02 13:40:00,172.65499877929688,172.72000122070312,172.59849548339844,172.7050018310547,327224,172.7050018310547
2024-05-02 13:45:00,172.7050018310547,172.72000122070312,172.5449981689453,172.6300048828125,355795,172.6300048828125
