Date,Open,High,Low,Close,Adj Close,Volume
2024-05-01,192.27000427246094,194.4600067138672,190.7899932861328,191.86000061035156,191.86000061035156,7445300
2024-05-02,193.07000732421875,193.5,189.52000427246094,191.66000366210938,191.66000366210938,6501700
2024-05-03,192.0,192.52999877929688,188.4600067138672,190.50999450683594,190.50999450683594,8922800
2024-05-06,191.72999572753906,192.1999969482422,189.82000732421875,192.0,192.0,7911100
2024-05-07,191.6999969482422,192.92999267578125,191.64999389648438,191.75,191.75,7688800
2024-05-08,191.0,196.64999389648438,191.0,195.64999389648438,195.64999389648438,9227600
2024-05-09,195.1699981689453,197.58999633789062,195.10000610351562,197.5,197.5,7977300
2024-05-10,198.5399932861328,199.33999633789062,198.27000427246094,198.77000427246094,198.77000427246094,7529800
2024-05-13,198.8000030517578,199.85000610351562,198.0399932861328,198.72999572753906,198.72999572753906,7049200
2024-05-14,199.0,201.5800018310547,198.16000366210938,201.50999450683594,201.50999450683594,8596200
2024-05-15,202.00999450683594,202.69000244140625,199.77000427246094,202.11000061035156,202.11000061035156,8370000
2024-05-16,202.22000122070312,204.47999572753906,201.99000549316406,202.47000122070312,202.47000122070312,8497900
2024-05-17,203.80999755859375,205.0500030517578,202.80999755859375,204.7899932861328,204.7899932861328,9260500
2024-05-20,204.38999938964844,205.8800048828125,195.39999389648438,195.5800018310547,195.5800018310547,17373300
2024-05-21,197.0,199.89999389648438,196.60000610351562,199.52000427246094,199.52000427246094,14420800
2024-05-22,199.0,200.94000244140625,197.69000244140625,198.30999755859375,198.30999755859375,9425300
2024-05-23,197.80999755859375,198.3000030517578,196.07000732421875,196.9199981689453,196.9199981689453,8069400
2024-05-24,197.75,200.75999450683594,197.55999755859375,200.7100067138672,200.7100067138672,7355400
2024-05-28,199.86000061035156,200.41000366210938,198.66000366210938,199.5,199.5,6910200
