Date,Open,High,Low,Close,Adj Close,Volume
2020-12-14,145.25,146.47000122070312,144.0500030517578,144.22999572753906,131.67051696777344,3952400
2020-12-15,144.55999755859375,145.27000427246094,143.88999938964844,144.77000427246094,132.1634979248047,3183300
2020-12-16,143.97999572753906,145.47000122070312,143.89999389648438,144.88999938964844,132.27305603027344,4915800
2020-12-17,145.25,146.1999969482422,145.17999267578125,145.7100067138672,133.0216522216797,3312500
2020-12-18,146.3300018310547,147.10000610351562,145.5,146.92999267578125,134.1354217529297,8980400
2020-12-21,145.0,145.66000366210938,143.47000122070312,145.39999389648438,132.7386474609375,3946900
2020-12-22,144.60000610351562,145.0,143.47999572753906,144.02000427246094,131.47877502441406,2653700
2020-12-23,144.49000549316406,145.60000610351562,144.07000732421875,144.41000366210938,131.83485412597656,2645100
2020-12-24,144.8300018310547,145.11000061035156,144.13999938964844,145.05999755859375,132.42825317382812,883300
2020-12-28,145.77999877929688,147.60000610351562,145.5399932861328,146.91000366210938,134.11712646484375,2493500
2020-12-29,147.67999267578125,148.77000427246094,146.83999633789062,147.4199981689453,134.58273315429688,3186700
2020-12-30,147.47000122070312,147.99000549316406,147.00999450683594,147.30999755859375,134.48233032226562,2224900
2020-12-31,147.47999572753906,148.4600067138672,146.63999938964844,148.3000030517578,135.38612365722656,2076800
2021-01-04,147.00999450683594,147.77999877929688,141.94000244140625,144.27000427246094,131.70703125,7486900
2021-01-05,144.07000732421875,145.17999267578125,142.89999389648438,144.6999969482422,132.09959411621094,4126000
2021-01-06,141.6699981689453,143.60000610351562,141.58999633789062,142.92999267578125,130.4837188720703,4843300
2021-01-07,142.80999755859375,143.14999389648438,141.14999389648438,142.47000122070312,130.06378173828125,4473200
2021-01-08,142.47000122070312,144.39999389648438,141.66000366210938,144.17999267578125,131.62489318847656,4312000
2021-01-11,144.02999877929688,144.30999755859375,141.69000244140625,142.08999633789062,129.71685791015625,3902700
2021-01-12,141.6300048828125,142.0,139.4499969482422,141.42999267578125,129.11431884765625,5150000
2021-01-13,141.1199951171875,143.24000549316406,141.0,142.58999633789062,130.17333984375,4361600
2021-01-14,141.47999572753906,142.44000244140625,141.07000732421875,141.75999450683594,129.41561889648438,4724700
2021-01-15,141.4499969482422,142.60000610351562,140.52999877929688,141.38999938964844,129.0778350830078,4309100
2021-01-19,142.3800048828125,142.5800018310547,141.44000244140625,142.05999755859375,129.689453125,5158600
2021-01-20,141.0399932861328,141.77999877929688,139.9199981689453,141.3300018310547,129.0230712890625,5019300
2021-01-21,140.2899932861328,140.7899932861328,138.74000549316406,139.61000061035156,127.45282745361328,5684100
2021-01-22,139.5,139.5399932861328,138.22999572753906,138.58999633789062,126.52165985107422,4014900
2021-01-25,138.05999755859375,140.3300018310547,137.5800018310547,140.17999267578125,127.97319793701172,3829000
2021-01-26,141.30999755859375,142.08999633789062,139.75,141.8000030517578,129.45213317871094,4242500
2021-01-27,140.50999450683594,142.3300018310547,137.5500030517578,138.0399932861328,126.01953125,6659800
2021-01-28,138.8300018310547,140.7899932861328,137.75999450683594,139.19000244140625,127.06941986083984,5514000
2021-01-29,138.11000061035156,138.4600067138672,136.00999450683594,136.57000732421875,124.67755889892578,6778100
2021-02-01,136.97999572753906,137.9600067138672,135.89999389648438,136.97999572753906,125.05183410644531,4185700
2021-02-02,137.4499969482422,139.52999877929688,136.60000610351562,138.3800048828125,126.3299560546875,3581600
2021-02-03,137.75,138.9499969482422,137.07000732421875,138.02000427246094,126.00128936767578,3609600
2021-02-04,137.75,139.75999450683594,137.75,139.67999267578125,127.5167236328125,3860300
2021-02-05,140.49000549316406,142.1199951171875,139.72999572753906,140.9600067138672,128.68528747558594,4437900
2021-02-08,141.19000244140625,141.80999755859375,139.5,140.39999389648438,128.17405700683594,4112200
2021-02-09,141.1300048828125,141.14999389648438,139.49000549316406,139.60000610351562,127.4437026977539,3179300
2021-02-10,141.1199951171875,141.1199951171875,136.75999450683594,137.6999969482422,125.70916748046875,6966600
2021-02-11,137.85000610351562,138.2100067138672,134.33999633789062,134.97000122070312,123.21688842773438,7528000
2021-02-12,135.25999450683594,135.60000610351562,133.4499969482422,133.8699951171875,122.21267700195312,5659300
2021-02-16,134.55999755859375,134.80999755859375,133.39999389648438,134.3800048828125,122.67825317382812,5180100
2021-02-17,134.05999755859375,135.07000732421875,133.86000061035156,134.4600067138672,122.75129699707031,3353000
2021-02-18,134.07000732421875,135.6999969482422,133.91000366210938,135.3699951171875,123.58204650878906,3935200
2021-02-19,135.00999450683594,135.1199951171875,132.2899932861328,132.50999450683594,120.97109985351562,5414900
2021-02-22,132.0399932861328,132.60000610351562,130.75999450683594,131.99000549316406,120.49639892578125,5792900
2021-02-23,132.64999389648438,134.33999633789062,131.3000030517578,132.77999877929688,121.21759033203125,6264300
2021-02-24,131.85000610351562,132.2899932861328,131.1999969482422,132.08999633789062,120.58766174316406,4944000
2021-02-25,131.35000610351562,132.08999633789062,129.8000030517578,130.0,118.67967224121094,5702300
2021-02-26,130.57000732421875,130.8699951171875,128.57000732421875,129.19000244140625,117.94022369384766,8329000
2021-03-01,130.61000061035156,131.97000122070312,130.33999633789062,130.6199951171875,119.24568176269531,5287300
2021-03-02,130.5,132.02999877929688,130.3800048828125,131.07000732421875,119.65650177001953,5614000
2021-03-03,129.8000030517578,130.52999877929688,128.97999572753906,129.13999938964844,117.8945541381836,7505800
2021-03-04,129.25,131.75,128.32000732421875,128.8300018310547,118.55066680908203,9102800
2021-03-05,129.63999938964844,133.41000366210938,129.19000244140625,133.02999877929688,122.41557312011719,10186500
2021-03-08,133.22999572753906,134.17999267578125,131.99000549316406,132.1300048828125,121.58737182617188,8634900
2021-03-09,132.94000244140625,133.91000366210938,132.0,132.25,121.69779205322266,8930200
2021-03-10,132.52000427246094,134.47000122070312,130.5399932861328,133.5800018310547,122.92168426513672,7791700
2021-03-11,133.35000610351562,134.5800018310547,133.10000610351562,133.22000122070312,122.59037780761719,4458900
2021-03-12,133.1199951171875,133.7899932861328,132.63999938964844,133.0399932861328,122.42473602294922,5275100
2021-03-15,133.55999755859375,133.6300048828125,131.97000122070312,133.02999877929688,122.41557312011719,5389200
2021-03-16,133.0800018310547,134.5800018310547,132.75,134.00999450683594,123.31735229492188,5544700
2021-03-17,134.36000061035156,134.55999755859375,133.3800048828125,133.6199951171875,122.9584732055664,6199500
2021-03-18,132.36000061035156,133.0800018310547,131.41000366210938,132.52999877929688,121.95543670654297,6476700
2021-03-19,132.30999755859375,135.00999450683594,132.17999267578125,134.5,123.76825714111328,16114400
2021-03-22,135.6300048828125,138.1999969482422,135.08999633789062,137.8000030517578,126.8049545288086,7813400
2021-03-23,138.4499969482422,140.1699981689453,138.17999267578125,139.4600067138672,128.33250427246094,6978400
2021-03-24,139.00999450683594,140.11000061035156,138.77999877929688,138.80999755859375,127.7343521118164,5082300
2021-03-25,139.17999267578125,140.25,138.33999633789062,139.6300048828125,128.4889373779297,5827600
2021-03-26,139.6199951171875,143.0,139.1300048828125,142.6999969482422,131.31396484375,6785600
2021-03-29,142.8699951171875,144.9600067138672,142.4199981689453,144.80999755859375,133.255615234375,6105800
2021-03-30,143.67999267578125,144.75,142.1199951171875,142.5399932861328,131.166748046875,4372700
2021-03-31,143.32000732421875,143.3300018310547,141.1699981689453,141.4499969482422,130.16371154785156,6257900
2021-04-01,141.19000244140625,142.3000030517578,140.11000061035156,141.27999877929688,130.0072784423828,4823400
2021-04-05,141.85000610351562,144.33999633789062,141.32000732421875,143.16000366210938,131.7372589111328,5980700
2021-04-06,143.0399932861328,144.1999969482422,142.55999755859375,143.6699981689453,132.2065887451172,4751900
2021-04-07,144.0,144.10000610351562,143.02000427246094,143.41000366210938,131.96734619140625,4849200
2021-04-08,143.67999267578125,144.16000366210938,142.0500030517578,142.5399932861328,131.166748046875,6725100
2021-04-09,142.24000549316406,143.13999938964844,141.61000061035156,142.57000732421875,131.19435119628906,4950800
2021-04-12,142.1999969482422,143.47000122070312,142.0500030517578,143.02000427246094,131.60845947265625,4386700
2021-04-13,142.07000732421875,143.97000122070312,141.8699951171875,143.0500030517578,131.6360626220703,5283300
2021-04-14,142.57000732421875,142.72000122070312,141.24000549316406,142.11000061035156,130.77108764648438,4685300
2021-04-15,141.6699981689453,143.10000610351562,141.4199981689453,142.30999755859375,130.95509338378906,4777100
2021-04-16,143.4600067138672,144.32000732421875,142.4600067138672,144.16000366210938,132.65748596191406,6481400
2021-04-19,144.49000549316406,145.60000610351562,143.25999450683594,144.75,133.20042419433594,6621200
2021-04-20,144.1300048828125,146.64999389648438,143.92999267578125,145.7100067138672,134.0838165283203,4999700
2021-04-21,147.35000610351562,147.8000030517578,146.2100067138672,146.97999572753906,135.2524871826172,6316000
2021-04-22,146.24000549316406,146.64999389648438,145.3800048828125,146.07000732421875,134.4151153564453,4904400
2021-04-23,145.50999450683594,146.33999633789062,145.05999755859375,145.8300018310547,134.19422912597656,4354700
2021-04-26,145.5500030517578,145.77000427246094,142.97999572753906,143.36000061035156,131.92129516601562,5817700
2021-04-27,142.6199951171875,143.17999267578125,142.1300048828125,142.88999938964844,131.4888153076172,4693700
2021-04-28,143.49000549316406,143.69000244140625,141.72999572753906,141.8300018310547,130.5133819580078,4962700
2021-04-29,142.10000610351562,144.42999267578125,141.97000122070312,143.94000244140625,132.45504760742188,4699900
2021-04-30,143.32000732421875,144.24000549316406,142.5,144.16000366210938,132.65748596191406,5051100
2021-05-03,145.02999877929688,146.77999877929688,144.10000610351562,145.7899932861328,134.15740966796875,6109800
2021-05-04,145.97999572753906,146.77000427246094,143.49000549316406,143.9600067138672,132.4734649658203,6603800
2021-05-05,143.72000122070312,144.57000732421875,143.5,143.88999938964844,132.4090576171875,5305200
2021-05-06,144.47000122070312,145.9600067138672,144.00999450683594,145.55999755859375,133.94577026367188,4472200
2021-05-07,145.22999572753906,146.0,144.57000732421875,145.55999755859375,133.94577026367188,4181000
2021-05-10,146.49000549316406,147.99000549316406,146.11000061035156,146.72000122070312,135.01324462890625,5270600
2021-05-11,147.1699981689453,147.63999938964844,145.02000427246094,145.64999389648438,134.02857971191406,5266100
2021-05-12,144.8800048828125,145.74000549316406,143.85000610351562,144.22999572753906,132.72189331054688,5651700
2021-05-13,144.24000549316406,147.1199951171875,143.5800018310547,146.3699951171875,134.69114685058594,4849400
2021-05-14,147.1999969482422,147.89999389648438,146.4199981689453,146.58999633789062,134.8936004638672,4224700
2021-05-17,147.0,147.39999389648438,145.7100067138672,146.1699981689453,134.5071258544922,3747100
2021-05-18,146.63999938964844,146.9499969482422,145.32000732421875,145.50999450683594,133.89974975585938,4527300
2021-05-19,144.63999938964844,145.6300048828125,144.0800018310547,145.42999267578125,133.82614135742188,4432700
2021-05-20,145.25,147.72999572753906,145.11000061035156,147.22999572753906,135.48252868652344,3964600
2021-05-21,147.8699951171875,148.30999755859375,146.52000427246094,147.10000610351562,135.36288452148438,5194200
2021-05-24,147.63999938964844,148.35000610351562,147.00999450683594,147.85000610351562,136.05303955078125,3627800
2021-05-25,147.85000610351562,148.3699951171875,147.00999450683594,148.3000030517578,136.4671630859375,4649300
2021-05-26,147.91000366210938,148.6699981689453,147.67999267578125,148.3000030517578,136.4671630859375,4462600
2021-05-27,148.55999755859375,148.77000427246094,146.44000244140625,146.50999450683594,134.8199462890625,9203600
2021-05-28,147.41000366210938,148.5,147.24000549316406,147.94000244140625,136.13589477539062,4913700
2021-06-01,148.77999877929688,148.85000610351562,147.08999633789062,147.6300048828125,135.85064697265625,5530300
2021-06-02,148.1999969482422,148.52999877929688,147.22999572753906,148.22000122070312,136.39352416992188,4546900
2021-06-03,146.7100067138672,147.75999450683594,146.16000366210938,147.6699981689453,136.88014221191406,4651600
2021-06-04,148.0,148.58999633789062,147.47000122070312,147.83999633789062,137.03775024414062,4427400
2021-06-07,147.75999450683594,148.25,146.7100067138672,147.75,136.95433044433594,4724100
2021-06-08,147.6999969482422,147.8699951171875,145.9199981689453,146.3699951171875,135.67518615722656,5997200
2021-06-09,147.25,147.58999633789062,146.02000427246094,146.10000610351562,135.42489624023438,4008000
